date,nav,returns
2025-12-23,1082576847.1492782,0.010259450451464147
2025-12-24,1083955378.0060582,0.0012733792159052015
2025-12-25,1055130756.4198582,-0.026592073964541885
2025-12-26,1042068877.3481181,-0.012379393731313582
2025-12-29,1049900581.6285218,0.007515534194183049
2025-12-30,1047354944.3239937,-0.002424646056086166
2025-12-31,1053464448.2014141,0.0058332697148471
2026-01-05,1062305662.3450469,0.008392513063661067
2026-01-06,1083572272.369546,0.020019294613899508
2026-01-07,1107271530.0073247,0.021871413879900548
2026-01-08,1119997569.4084275,0.011493151459442519
2026-01-09,1125742892.218862,0.005129763641781082
2026-01-12,1136691216.115841,0.009725421295265324
2026-01-13,1160885317.5367856,0.021284673513725094
2026-01-14,1166780864.4664876,0.005078492113425481
2026-01-15,1161127951.0698152,-0.004844880104592164
2026-01-16,1167538268.5313034,0.005520767505064361
2026-01-19,1179766194.5910728,0.010473255043838003
2026-01-20,1181798111.281747,0.0017223045549110694
2026-01-21,1174752907.0545473,-0.005961427895293192
2026-01-22,1163839661.1367297,-0.009289822440346485
2026-01-23,1152435474.4251406,-0.009798761025595737
2026-01-26,1169205092.085277,0.014551459090151209
2026-01-27,1183954673.6823177,0.012615050769865244
2026-01-28,1181601521.8658512,-0.001987535391999251
2026-01-29,1193590647.7484684,0.010146505112557103
2026-01-30,1201752309.6086507,0.006837907012406719
2026-02-02,1199011866.439773,-0.002280372708224676
2026-02-03,1196713168.5425863,-0.0019171602563136103
2026-02-04,1186409425.5292163,-0.008610035624424861
2026-02-05,1182733171.0044763,-0.0030986390074405623
2026-02-06,1185412250.4684353,0.002265159657003357
2026-02-09,1183259438.1768796,-0.0018160874334687271
2026-02-10,1124888100.8650346,-0.049330971238041754
2026-02-11,1121552634.9437747,-0.002965153528333153
2026-02-12,1121242808.0221357,-0.00027624822231775426
2026-02-13,1132436186.9856062,0.009983010712207419
2026-02-23,1145667468.1331866,0.01168390881503023
2026-02-24,1154680032.1932027,0.007866649189840258
2026-02-25,1179563614.8082256,0.02155019738910613
2026-02-26,1174299058.905776,-0.004463138601732419
2026-02-27,1171380288.977981,-0.0024855422523413218
2026-03-02,1198268891.026485,0.02295463079028237
2026-03-03,1234066534.2877064,0.029874466014515155
2026-03-04,1246350694.624809,0.009954212350627323
2026-03-05,1246457592.2197204,8.57684722064267e-05
2026-03-06,1231783801.3367705,-0.011772394804718922
